Month,Year,Zip Code,Customer Type,Monthly KWH Used
5,2014,"37073
(36.42764, -86.812249)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,65989
5,2014,"37202
(36.158527, -86.782923)",COMCOMM > 50 KW                                                  ,16500
5,2014,"37210
(36.140869, -86.738847)",SEASEAS > 50 KW                                                  ,0
5,2014,"37189
(36.279393, -86.826731)",OLMOLB METERED                                                   ,0
5,2014,"37138
(36.239455, -86.611783)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,475679
4,2014,"37212
",OLMOLB METERED                                                   ,90657
4,2014,"37189
(36.279393, -86.826731)",OLMOLB METERED                                                   ,100
4,2014,"37219
(36.167467, -86.783669)",COMCOMM > 50 KW                                                  ,6492352
4,2014,"37115
(36.262567, -86.704171)",COMCOMM > 50 KW                                                  ,9042686
4,2014,"37216
(36.216134, -86.726204)",COMCOMM > 50 KW                                                  ,2627023
4,2014,"37066
(36.387698, -86.459057)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,335910
4,2014,"37210
(36.140869, -86.738847)",COMCOMM > 50 KW                                                  ,22977042
4,2014,"37228
(36.193837, -86.803025)",COMCOMM > 50 KW                                                  ,4720047
4,2014,"37214
(36.168995, -86.667231)",OLMOLB METERED                                                   ,15332
4,2014,"37209
(36.149599, -86.874487)",OLMOLB METERED                                                   ,14329
4,2014,"37206
(36.18095, -86.739624)",OLMOLB METERED                                                   ,2989
4,2014,"37203
(36.150195, -86.790206)",COMCOMM > 50 KW                                                  ,67265679
4,2014,"37215
(36.091316, -86.827959)",COMCOMM > 50 KW                                                  ,4449936
4,2014,"37210
(36.140869, -86.738847)",OLMOLB METERED                                                   ,6140
4,2014,"37072
",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1331630
4,2014,"37082
(36.08832, -87.117051)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,3824
4,2014,"37013
(36.049335, -86.641832)",COMCOMM > 50 KW                                                  ,11625311
4,2014,"37015
(36.29003, -87.070106)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,677016
4,2014,"37027
(36.00245, -86.778709)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,5432819
4,2014,"37214
(36.168995, -86.667231)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1198347
4,2014,"37122
(36.187906, -86.500085)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,104294
4,2014,"37072
(36.350389, -86.731255)",OLMOLB METERED                                                   ,21313
4,2014,"37207
(36.224945, -86.775061)",COMCOMM > 50 KW                                                  ,14166117
4,2014,"37143
(36.12259, -87.03587)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,26868
4,2014,"37210
(36.140869, -86.738847)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,2159697
4,2014,"37234
(36.159965, -86.783617)",COMCOMM > 50 KW                                                  ,40
4,2014,"37080
(36.331509, -86.915843)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,1443115
4,2014,"37218
(36.210699, -86.866798)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,4019680
4,2014,"37189
(36.279393, -86.826731)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,879607
4,2014,"37209
(36.149599, -86.874487)",COMCOMM > 50 KW                                                  ,25053201
4,2014,"37243
(36.166899, -86.77672)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,79337
4,2014,"37205
(36.112469, -86.867263)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,762511
4,2014,"37066
(36.387698, -86.459057)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,36441
4,2014,"37213
(36.167552, -86.767564)",COMCOMM > 50 KW                                                  ,2786184
4,2014,"37204
",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,1842265
4,2014,"37073
(36.42764, -86.812249)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,9623
4,2014,"37072
(36.350389, -86.731255)",COMCOMM > 50 KW                                                  ,8387088
4,2014,"37138
(36.239455, -86.611783)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,3081466
4,2014,"37208
(36.176427, -86.805176)",OLMOLB METERED                                                   ,26934
4,2014,"37243
(36.166899, -86.77672)",COMCOMM > 50 KW                                                  ,2340590
4,2014,"37080
(36.331509, -86.915843)",OLMOLB METERED                                                   ,5120
4,2014,"37218
",OLMOLB METERED                                                   ,40
4,2014,"37227
",COMCOMM > 50 KW                                                  ,47440
4,2014,"37069
(35.985493, -86.899213)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,386665
4,2014,"37237
",COMCOMM > 50 KW                                                  ,504000
4,2014,"37086
(36.014912, -86.5643)",SEASEAS =< 50 KW                                                 ,0
4,2014,"37086
(36.014912, -86.5643)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,2232809
4,2014,"37218
(36.210699, -86.866798)",COMCOMM > 50 KW                                                  ,5066543
4,2014,"37082
(36.08832, -87.117051)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,27516
4,2014,"37076
(36.175185, -86.5933)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,4051850
4,2014,"37206
(36.18095, -86.739624)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,2967938
4,2014,"37227
(36.129798, -86.666977)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,335
4,2014,"37213
(36.167552, -86.767564)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,551
4,2014,"37228
(36.193837, -86.803025)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,46998
4,2014,"37027
(36.00245, -86.778709)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,951706
4,2014,"37220
(36.06788, -86.776955)",OLMOLB METERED                                                   ,11533
4,2014,"37073
(36.42764, -86.812249)",COMCOMM > 50 KW                                                  ,31120
4,2014,"37204
(36.109305, -86.776748)",OLMOLB METERED                                                   ,10274
4,2014,"37015
(36.29003, -87.070106)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,64004
4,2014,"37086
(36.014912, -86.5643)",COMCOMM > 50 KW                                                  ,18844726
4,2014,"37115
(36.262567, -86.704171)",OLMOLB METERED                                                   ,4618
4,2014,"37076
(36.175185, -86.5933)",OLMOLB METERED                                                   ,0
4,2014,"37027
(36.00245, -86.778709)",COMCOMM > 50 KW                                                  ,10068288
4,2014,"37202
(36.158527, -86.782923)",COMCOMM > 50 KW                                                  ,17500
4,2014,"37015
(36.29003, -87.070106)",COMCOMM > 50 KW                                                  ,4212
4,2014,"37152
(36.396526, -86.765833)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,9017
4,2014,"37216
(36.216134, -86.726204)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,3169511
4,2014,"37217
(36.106646, -86.667608)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,2464339
4,2014,"37207
(36.224945, -86.775061)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,7076506
4,2014,"37219
(36.167467, -86.783669)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,189123
4,2014,"37086
(36.014912, -86.5643)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,538801
4,2014,"37207
(36.224945, -86.775061)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1383489
4,2014,"37228
(36.193837, -86.803025)",OLMOLB METERED                                                   ,527
4,2014,"37218
(36.210699, -86.866798)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,407432
4,2014,"37210
(36.140869, -86.738847)",SEASEAS > 50 KW                                                  ,0
4,2014,"37076
(36.175185, -86.5933)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,924197
4,2014,"37013
(36.049335, -86.641832)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,6562519
4,2014,"37220
(36.06788, -86.776955)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,185060
4,2014,"37221
(36.064367, -86.96029)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,5232960
4,2014,"37075
(36.323052, -86.60557)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,5864377
4,2014,"37212
(36.133256, -86.801456)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,1493040
4,2014,"37076
(36.175185, -86.5933)",COMCOMM > 50 KW                                                  ,7164672
4,2014,"37242
(36.165017, -86.782171)",COMCOMM > 50 KW                                                  ,393600
4,2014,"37122
(36.187906, -86.500085)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,426463
4,2014,"37228
(36.193837, -86.803025)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,151430
4,2014,"37216
(36.216134, -86.726204)",OLMOLB METERED                                                   ,3190
4,2014,"37211
(36.069132, -86.724578)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,2808283
4,2014,"37216
(36.216134, -86.726204)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,557875
4,2014,"37221
(36.064367, -86.96029)",OLMOLB METERED                                                   ,14994
4,2014,"37206
(36.18095, -86.739624)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,813766
4,2014,"37201
(36.164553, -86.776977)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,44254
4,2014,"37204
(36.109305, -86.776748)",COMCOMM > 50 KW                                                  ,13770887
4,2014,"37215
(36.091316, -86.827959)",OLMOLB METERED                                                   ,7406
4,2014,"37013
(36.049335, -86.641832)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1147834
4,2014,"37027
(36.00245, -86.778709)",OLMOLB METERED                                                   ,31757
4,2014,"37013
(36.049335, -86.641832)",OLMOLB METERED                                                   ,6780
4,2014,"37220
(36.06788, -86.776955)",COMCOMM > 50 KW                                                  ,1380672
4,2014,"37213
(36.167552, -86.767564)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,117154
4,2014,"37075
(36.323052, -86.60557)",OLMOLB METERED                                                   ,92531
4,2014,"37115
(36.262567, -86.704171)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1421863
4,2014,"37217
(36.106646, -86.667608)",COMCOMM > 50 KW                                                  ,10848501
4,2014,"37138
(36.239455, -86.611783)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,464801
4,2014,"37215
(36.091316, -86.827959)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1201916
4,2014,"37210
(36.140869, -86.738847)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,1323400
4,2014,"37214
(36.168995, -86.667231)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,4096332
4,2014,"37211
(36.069132, -86.724578)",COMCOMM > 50 KW                                                  ,16734583
4,2014,"37209
(36.149599, -86.874487)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,4099080
4,2014,"37064
(35.889628, -86.926986)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,5972
4,2014,"37201
(36.164553, -86.776977)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,186024
4,2014,"37073
(36.42764, -86.812249)",OLMOLB METERED                                                   ,0
4,2014,"37217
(36.106646, -86.667608)",OLMOLB METERED                                                   ,2496
4,2014,"37203
(36.150195, -86.790206)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,922058
4,2014,"37204
(36.109305, -86.776748)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1335554
4,2014,"37135
(35.946013, -86.661944)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,3805
4,2014,"37211
(36.069132, -86.724578)",OLMOLB METERED                                                   ,17320
